id,sessions,bearings,geometry
181_79,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,323.5|349.3|18.6,"POLYGON ((-175890 5820685, -175890 5820765, -175970 5820765, -175970 5820685, -175890 5820685))"
181_80,EL6W028_2022_05_19__20_10_41,18.6,"POLYGON ((-175890 5820765, -175890 5820845, -175970 5820845, -175970 5820765, -175890 5820765))"
181_82,EL6W028_2022_05_19__20_10_41,39.0,"POLYGON ((-175890 5820925, -175890 5821005, -175970 5821005, -175970 5820925, -175890 5820925))"
181_83,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,39.0|12.7,"POLYGON ((-175890 5821005, -175890 5821085, -175970 5821085, -175970 5821005, -175890 5821005))"
181_84,EL6W028_2022_05_19__20_10_41,12.7,"POLYGON ((-175890 5821085, -175890 5821165, -175970 5821165, -175970 5821085, -175890 5821085))"
182_2,EL6W028_2022_05_27__20_13_39,340.8,"POLYGON ((-175810 5814525, -175810 5814605, -175890 5814605, -175890 5814525, -175810 5814525))"
182_3,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,221.7|340.8|358.2|20.3,"POLYGON ((-175810 5814605, -175810 5814685, -175890 5814685, -175890 5814605, -175810 5814605))"
182_4,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,221.7|20.3|35.0,"POLYGON ((-175810 5814685, -175810 5814765, -175890 5814765, -175890 5814685, -175810 5814685))"
182_20,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,322.0|313.2|340.4,"POLYGON ((-175810 5815965, -175810 5816045, -175890 5816045, -175890 5815965, -175810 5815965))"
182_21,EL6W028_2022_05_27__20_13_39,340.4,"POLYGON ((-175810 5816045, -175810 5816125, -175890 5816125, -175890 5816045, -175810 5816045))"
182_80,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,18.6|45.8|55.4|37.2|98.5|37.2|98.5|0.0|98.5|0.0|98.5|37.3|0.0|98.5|0.3|98.5|0.0|56.8|37.3|68.0|61.9|120.6|97.8|0.0|277.8|0.0|97.8|156.2|97.8|156.2|97.8|0.0|97.8|0.0|97.8|0.0|97.8|156.2|97.8|119.9|102.2|76.1,"POLYGON ((-175810 5820765, -175810 5820845, -175890 5820845, -175890 5820765, -175810 5820765))"
182_81,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,286.1|257.2|224.0|211.3|0.0|104.0|0.0|184.3|0.0|284.1|0.0|204.4|0.0|204.5|284.0|204.6|201.9|174.6|146.5|120.6|347.9,"POLYGON ((-175810 5820845, -175810 5820925, -175890 5820925, -175890 5820845, -175810 5820845))"
182_82,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,347.9|18.2|39.0,"POLYGON ((-175810 5820925, -175810 5821005, -175890 5821005, -175890 5820925, -175810 5820925))"
183_4,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,221.7|35.0,"POLYGON ((-175730 5814685, -175730 5814765, -175810 5814765, -175810 5814685, -175730 5814685))"
183_5,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,170.3|201.6|221.7|35.0|10.6,"POLYGON ((-175730 5814765, -175730 5814845, -175810 5814845, -175810 5814765, -175730 5814765))"
183_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,340.4|357.4|9.7|47.6,"POLYGON ((-175730 5816045, -175730 5816125, -175810 5816125, -175810 5816045, -175730 5816045))"
183_80,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,61.9|76.1|45.8,"POLYGON ((-175730 5820765, -175730 5820845, -175810 5820845, -175810 5820765, -175730 5820765))"
183_81,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,61.9|32.9|7.4|339.2|308.8|286.1|45.8|12.6|356.8|6.7|339.3|0.7|352.1|6.7|356.8|6.6|359.2|0.7|347.9,"POLYGON ((-175730 5820845, -175730 5820925, -175810 5820925, -175810 5820845, -175730 5820845))"
184_5,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,141.5|170.3|10.6|342.7,"POLYGON ((-175650 5814765, -175650 5814845, -175730 5814845, -175730 5814765, -175650 5814765))"
184_6,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,141.5|342.7|320.0,"POLYGON ((-175650 5814845, -175650 5814925, -175730 5814925, -175730 5814845, -175650 5814845))"
184_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,47.6|59.0|32.4|59.4|149.4|174.5,"POLYGON ((-175650 5816045, -175650 5816125, -175730 5816125, -175730 5816045, -175650 5816045))"
184_22,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,59.4|83.9|109.5|149.4,"POLYGON ((-175650 5816125, -175650 5816205, -175730 5816205, -175730 5816125, -175650 5816125))"
185_6,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,141.5|320.0,"POLYGON ((-175570 5814845, -175570 5814925, -175650 5814925, -175650 5814845, -175570 5814845))"
185_7,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,141.5|320.0,"POLYGON ((-175570 5814925, -175570 5815005, -175650 5815005, -175650 5814925, -175570 5814925))"
185_20,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,206.9|230.5,"POLYGON ((-175570 5815965, -175570 5816045, -175650 5816045, -175650 5815965, -175570 5815965))"
185_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,174.5|206.9,"POLYGON ((-175570 5816045, -175570 5816125, -175650 5816125, -175650 5816045, -175570 5816045))"
186_7,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,209.9|180.7|141.5|320.0|347.2|16.8,"POLYGON ((-175490 5814925, -175490 5815005, -175570 5815005, -175570 5814925, -175490 5814925))"
186_8,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,236.1|209.9|16.8,"POLYGON ((-175490 5815005, -175490 5815085, -175570 5815085, -175570 5815005, -175490 5815005))"
186_19,EL6W028_2022_05_27__20_13_39,230.5,"POLYGON ((-175490 5815885, -175490 5815965, -175570 5815965, -175570 5815885, -175490 5815885))"
186_20,EL6W028_2022_05_27__20_13_39,230.5,"POLYGON ((-175490 5815965, -175490 5816045, -175570 5816045, -175570 5815965, -175490 5815965))"
187_8,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,236.1|16.8|52.9,"POLYGON ((-175410 5815005, -175410 5815085, -175490 5815085, -175490 5815005, -175410 5815005))"
187_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,230.5|258.3,"POLYGON ((-175410 5815885, -175410 5815965, -175490 5815965, -175490 5815885, -175410 5815885))"
188_8,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,236.1|52.9,"POLYGON ((-175330 5815005, -175330 5815085, -175410 5815085, -175410 5815005, -175330 5815005))"
188_9,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,236.1|52.9,"POLYGON ((-175330 5815085, -175330 5815165, -175410 5815165, -175410 5815085, -175330 5815085))"
188_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,258.3|277.7,"POLYGON ((-175330 5815885, -175330 5815965, -175410 5815965, -175410 5815885, -175330 5815885))"
189_9,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,182.8|217.7|236.1|52.9|26.3,"POLYGON ((-175250 5815085, -175250 5815165, -175330 5815165, -175330 5815085, -175250 5815085))"
189_10,EL6W028_2022_05_27__20_13_39,182.8,"POLYGON ((-175250 5815165, -175250 5815245, -175330 5815245, -175330 5815165, -175250 5815165))"
189_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,277.7|293.4|279.1|248.2|288.2|248.4|297.0|248.5|305.8|248.5|316.9|248.6|329.8|248.7|0.0|68.7|0.0|68.7|248.7|0.0|248.6|0.0|248.6|343.8|248.7|343.8|248.7|316.7|248.7|296.7|248.7|273.5,"POLYGON ((-175250 5815885, -175250 5815965, -175330 5815965, -175330 5815885, -175250 5815885))"
190_9,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,26.3|7.1,"POLYGON ((-175170 5815085, -175170 5815165, -175250 5815165, -175250 5815085, -175170 5815085))"
190_10,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,127.6|154.5|182.8|7.1|345.0|310.6,"POLYGON ((-175170 5815165, -175170 5815245, -175250 5815245, -175250 5815165, -175170 5815165))"
190_19,EL6W028_2022_05_27__20_13_39,273.5,"POLYGON ((-175170 5815885, -175170 5815965, -175250 5815965, -175250 5815885, -175170 5815885))"
191_10,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,127.6|310.6,"POLYGON ((-175090 5815165, -175090 5815245, -175170 5815245, -175170 5815165, -175090 5815165))"
191_11,EL6W028_2022_05_27__20_13_39,127.6,"POLYGON ((-175090 5815245, -175090 5815325, -175170 5815325, -175170 5815245, -175090 5815245))"
191_19,EL6W028_2022_05_27__20_13_39,273.5,"POLYGON ((-175090 5815885, -175090 5815965, -175170 5815965, -175170 5815885, -175090 5815885))"
192_10,EL6W028_2022_05_27__20_13_39,310.6,"POLYGON ((-175010 5815165, -175010 5815245, -175090 5815245, -175090 5815165, -175010 5815165))"
192_11,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,147.6|127.6|310.6|337.5,"POLYGON ((-175010 5815245, -175010 5815325, -175090 5815325, -175090 5815245, -175010 5815245))"
192_12,EL6W028_2022_05_27__20_13_39,147.6,"POLYGON ((-175010 5815325, -175010 5815405, -175090 5815405, -175090 5815325, -175010 5815325))"
192_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,273.5|252.4|276.1|252.5|281.5|252.5|286.0|252.6|286.0|252.6|292.0|252.6|299.8|252.6|323.9|252.7|0.0|356.5|0.0|252.7|323.8|252.7|310.2|252.7|299.7|252.6|283.7|252.6|278.0|252.5|265.5,"POLYGON ((-175010 5815885, -175010 5815965, -175090 5815965, -175090 5815885, -175010 5815885))"
193_11,EL6W028_2022_05_27__20_13_39,337.5,"POLYGON ((-174930 5815245, -174930 5815325, -175010 5815325, -175010 5815245, -174930 5815245))"
193_12,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,206.2|178.4|147.6|337.5|356.4|22.5,"POLYGON ((-174930 5815325, -174930 5815405, -175010 5815405, -175010 5815325, -174930 5815325))"
193_13,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,206.2|22.5,"POLYGON ((-174930 5815405, -174930 5815485, -175010 5815485, -175010 5815405, -174930 5815405))"
193_19,EL6W028_2022_05_27__20_13_39,265.5,"POLYGON ((-174930 5815885, -174930 5815965, -175010 5815965, -175010 5815885, -174930 5815885))"
194_13,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,190.0|206.2|22.5,"POLYGON ((-174850 5815405, -174850 5815485, -174930 5815485, -174930 5815405, -174850 5815405))"
194_14,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,158.9|190.0|22.5|4.4|338.2,"POLYGON ((-174850 5815485, -174850 5815565, -174930 5815565, -174930 5815485, -174850 5815485))"
194_15,EL6W028_2022_05_27__20_13_39,158.9,"POLYGON ((-174850 5815565, -174850 5815645, -174930 5815645, -174930 5815565, -174850 5815565))"
194_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,265.5|246.3,"POLYGON ((-174850 5815885, -174850 5815965, -174930 5815965, -174930 5815885, -174850 5815885))"
195_14,EL6W028_2022_05_27__20_13_39,338.2,"POLYGON ((-174770 5815485, -174770 5815565, -174850 5815565, -174850 5815485, -174770 5815485))"
195_15,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,158.9|338.2,"POLYGON ((-174770 5815565, -174770 5815645, -174850 5815645, -174850 5815565, -174770 5815565))"
195_16,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,187.7|158.9|338.2,"POLYGON ((-174770 5815645, -174770 5815725, -174850 5815725, -174850 5815645, -174770 5815645))"
195_17,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,182.3|154.9|125.1|187.7,"POLYGON ((-174770 5815725, -174770 5815805, -174850 5815805, -174850 5815725, -174770 5815725))"
195_18,EL6W028_2022_05_27__20_13_39,182.3,"POLYGON ((-174770 5815805, -174770 5815885, -174850 5815885, -174850 5815805, -174770 5815805))"
195_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,246.3|266.7|239.8|279.9|239.1|317.9|238.9|0.0|238.8|349.4|238.6|292.2|237.6|272.4|236.2|263.6|234.9|215.5|233.6|211.1|182.3,"POLYGON ((-174770 5815885, -174770 5815965, -174850 5815965, -174850 5815885, -174770 5815885))"
196_16,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,338.2|356.8|22.1,"POLYGON ((-174690 5815645, -174690 5815725, -174770 5815725, -174770 5815645, -174690 5815645))"
196_17,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,125.1|153.1|187.7|22.1,"POLYGON ((-174690 5815725, -174690 5815805, -174770 5815805, -174770 5815725, -174690 5815725))"
196_18,EL6W028_2022_05_27__20_13_39,22.1,"POLYGON ((-174690 5815805, -174690 5815885, -174770 5815885, -174770 5815805, -174690 5815805))"
197_18,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,22.1|3.0,"POLYGON ((-174610 5815805, -174610 5815885, -174690 5815885, -174690 5815805, -174610 5815805))"
197_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,3.0|337.3,"POLYGON ((-174610 5815885, -174610 5815965, -174690 5815965, -174690 5815885, -174610 5815885))"
198_19,EL6W028_2022_05_27__20_13_39,337.3,"POLYGON ((-174530 5815885, -174530 5815965, -174610 5815965, -174610 5815885, -174530 5815885))"
198_20,EL6W028_2022_05_27__20_13_39,337.3,"POLYGON ((-174530 5815965, -174530 5816045, -174610 5816045, -174610 5815965, -174530 5815965))"
198_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,337.3|356.3,"POLYGON ((-174530 5816045, -174530 5816125, -174610 5816125, -174610 5816045, -174530 5816045))"
199_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,356.3|25.2,"POLYGON ((-174450 5816045, -174450 5816125, -174530 5816125, -174530 5816045, -174450 5816045))"
199_22,EL6W028_2022_05_27__20_13_39,25.2,"POLYGON ((-174450 5816125, -174450 5816205, -174530 5816205, -174530 5816125, -174450 5816125))"
200_22,EL6W028_2022_05_27__20_13_39,25.2,"POLYGON ((-174370 5816125, -174370 5816205, -174450 5816205, -174450 5816125, -174370 5816125))"
200_23,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,25.2|5.3|342.3,"POLYGON ((-174370 5816205, -174370 5816285, -174450 5816285, -174450 5816205, -174370 5816205))"
201_23,EL6W028_2022_05_27__20_13_39,342.3,"POLYGON ((-174290 5816205, -174290 5816285, -174370 5816285, -174370 5816205, -174290 5816205))"
201_24,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,342.3|322.6,"POLYGON ((-174290 5816285, -174290 5816365, -174370 5816365, -174370 5816285, -174290 5816285))"
201_25,EL6W028_2022_05_27__20_13_39,322.6,"POLYGON ((-174290 5816365, -174290 5816445, -174370 5816445, -174370 5816365, -174290 5816365))"
202_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,322.6|348.1|20.0,"POLYGON ((-174210 5816365, -174210 5816445, -174290 5816445, -174290 5816365, -174210 5816365))"
202_26,EL6W028_2022_05_27__20_13_39,20.0,"POLYGON ((-174210 5816445, -174210 5816525, -174290 5816525, -174290 5816445, -174210 5816445))"
203_26,EL6W028_2022_05_27__20_13_39,20.0,"POLYGON ((-174130 5816445, -174130 5816525, -174210 5816525, -174210 5816445, -174130 5816445))"
203_27,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,20.0|2.6,"POLYGON ((-174130 5816525, -174130 5816605, -174210 5816605, -174210 5816525, -174130 5816525))"
203_28,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,2.6|357.1|6.6,"POLYGON ((-174130 5816605, -174130 5816685, -174210 5816685, -174210 5816605, -174130 5816605))"
203_29,EL6W028_2022_05_27__20_13_39,6.6,"POLYGON ((-174130 5816685, -174130 5816765, -174210 5816765, -174210 5816685, -174130 5816685))"
203_30,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,6.6|359.0|8.6|36.8|64.7,"POLYGON ((-174130 5816765, -174130 5816845, -174210 5816845, -174210 5816765, -174130 5816765))"
204_30,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-174050 5816765, -174050 5816845, -174130 5816845, -174130 5816765, -174050 5816765))"
204_31,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-174050 5816845, -174050 5816925, -174130 5816925, -174130 5816845, -174050 5816845))"
205_31,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-173970 5816845, -173970 5816925, -174050 5816925, -174050 5816845, -173970 5816845))"
206_31,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-173890 5816845, -173890 5816925, -173970 5816925, -173970 5816845, -173890 5816845))"
207_31,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-173810 5816845, -173810 5816925, -173890 5816925, -173890 5816845, -173810 5816845))"
207_32,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-173810 5816925, -173810 5817005, -173890 5817005, -173890 5816925, -173810 5816925))"
208_32,EL6W028_2022_05_27__20_13_39,64.7,"POLYGON ((-173730 5816925, -173730 5817005, -173810 5817005, -173810 5816925, -173730 5816925))"
209_32,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,64.7|37.3|12.4|345.6,"POLYGON ((-173650 5816925, -173650 5817005, -173730 5817005, -173730 5816925, -173650 5816925))"
